id,type,translation,description,gendate,reeceID,common,created,createdBy,updated,updatedBy,period_name,date_range,i
84,PRINCIPI IVVENTVTIS,,"Prince standing facing, left or right, holding two standards",circa 307-17,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
1,GENIO POPVLI ROMANI,To the spirit of the Roman People,"Genius standing left, holding patera and cornucopiae; sometimes altar to left",circa 294-313,15,1,2008-10-02 15:34:29,56,2013-02-01 15:21:18,56,Period 15,296-317,15
356,CLARITAS REI PVBLICAE,,"Sol standing left, holding globe and raising hand",317-8,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
333,CLARITAS REI PVBLICAE,,"Sol advancing left, holding whip",316-8,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
313,MARTI CONSERVATORI,,"Mars standing right, holding reversed spear and shield",313-6,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
253,SOLI INVICTO COMITI,,Bust of Sol right,310-313,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
240,SOLI INVICTO COMITI,,"Sol standing right, holding whip and globe",310-18,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
239,SOLI INVICTO COMITI,,"Sol standing right, holding whip",310-18,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
238,SOLI INVICTO COMITI,,"Sol standing right, holding globe",310-18,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
236,SOLI INVICTO COMITI,,"Sol standing left, holding whip",310-18,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
235,SOLI INVICTO COMITI,,"Sol standing left, holding globe",310-19,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
234,MARTI CONSERVATORI,,"Mars standing facing, right (or left), holding spear and resting shield on ground",310-16,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
185,AETERNITAS AVG N,,"Castor and Pollux, standing , holding sceptres and horses by bridle",309-12,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
164,COMITI AVGG NN,,Sol standing left holding globe and whip,307-13,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
122,MEMORIA FELIX,,Altar with two eagles either side,307-9,15,1,2008-10-02 15:34:29,56,2013-01-09 15:11:27,56,Period 15,296-317,15
101,GENIO POP ROM,,"Genius standing left, holding patera and cornucopiae; sometimes altar to left",circa 307-17,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
237,SOLI INVICTO COMITI,,"Sol standing left, holding whip and globe",310-18,15,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
423,D N CONSTANTINI MAX AVG,,wreath enclosing VOT/XX,320-5,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
425,D N LICINI AVGVSTI,,wreath enclosing VOT/XX,320-1,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
434,PROVIDENTIAE AVGG,,Camp-gate with 2 turrets; star above,324-30,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
435,PROVIDENTIAE CAESS,,Camp-gate with 2 turrets; star above,324-30,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
437,SECVRITAS REI PVBLICE (Helena),,Securitas standing left holding branch,324-9,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
438,SALVS REI PVBLICAE (Fausta),,"Salus standing , holding 2 children",324-6,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
439,SPES REI PVBLICAE (Fausta),,"Salus standing , holding 2 children",324-6,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
440,VIRTVS AVGG,,Camp-gate with with wide open doors and 4 turrets; star above,325-9,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
441,VIRTVS CAESS,,Camp-gate with with wide open doors and 4 turrets; star above,325-9,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
420,SARMATIA DEVICTA,Sarmatia conquered,"Victory advancing right, holding wreath and palm, pushing captive to right",322-5,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
419,BEAT TRANQLITAS,,Globe on altar inscribed VOTIS XX,322-4,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
418,BEATA TRANQVILLITAS,Blessed tranquillity,Globe on altar inscribed VOTIS XX,321-3,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
417,IOVI CONSERVATORI,,"Jupiter standing left leaning on eagle-tipped sceptre and holding Victory on globe; to left eagle; to right, captive",321-4,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
416,CAESARVM NOSTRORVM,,wreath enclosing VOT/V,320-4,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
415,VIRTVS EXERCIT,,2 captives seated under standard inscr VOT/XX,320-1,16,1,2008-10-02 15:34:29,56,2013-01-09 15:33:10,287,Period 16,317-330,16
414,VIRTVS EXERCIT,,"2 captives seated under trophy, inscribed VOT/X",320,16,1,2008-10-02 15:34:29,56,2013-01-09 15:32:53,287,Period 16,317-330,16
413,VIRTVS EXERCIT,,2 captives seated under trophy,320-1,16,1,2008-10-02 15:34:29,56,2013-01-09 15:32:36,287,Period 16,317-330,16
393,VICTORIAE LAETAE PRINC PERP (or variant),,Two Victories holding shield inscr VOT PR,318-20,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
422,CAESARVM NOSTRORVM,,wreath enclosing VOT/X,321-4,16,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
708,Victory standing left on prow,,[CONSTANTINOPOLIS],AD 330-40,17,1,2014-08-22 12:03:55,0,2014-08-22 12:05:53,491,Period 17,330-348,17
488,VICTORIAE DD AVGGQ NN,,Two Victories holding wreaths,347-8,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
478,PIETAS ROMANA [Theodora],,"Pietas standing , carrying infant",337-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
477,PAX PVBLICA [Helena],,Pax standing left holding branch and sceptre,337-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
465,"Victory left, hdg wreath and palm [CONSTANTINOPOLIS]",,,337-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
460,GLORIA EXERCITVS ,,Two soldiers and two standards,330-5,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
463,Wolf and Twins [VRBS ROMA],,,330-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
475,Emperor in quadriga r. [DIV CONSTANTINVS PT AVGG],,,337-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
464,Victory left on prow [CONSTANTINOPOLIS],,,330-40,17,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
530,VICT DD NN AVG ET CAES,,Two Victories holding shield inscr VOT V MVLT X; supported on short column,351-3,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
537,SALVS AVG NOSTRI,,Large Chi-Rho between alpha and omega,353,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
536,SALVS DD NN AVG ET CAES,,Large Chi-Rho between alpha and omega,352-3,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
529,VICTORIAE DD NN AVG ET CAE(S),,Two Victories holding shield inscr VOT V MVLT X; no supporting column; wreath surmounted by chi-rho,351-3,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
526,VICTORIAE DD NN AVG ET CAE(S),,Two Victories holding shield inscr VOT V MVLT X; no supporting column; barred-rho above wreath,351-2,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
525,VICTORIAE DD NN AVG ET CAE(S),,Two Victories holding shield inscr VOT V MVLT X; no supporting column,351-2,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
524,VICTORIAE DD NN AVG ET CAE(S),,Two Victories holding shield inscr VOT V MVLT X; supported on short column,351-2,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
514,FELICITAS REI PVBLICAE,,Emperor standing left holding Victory on globe and standard,350-1,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
494,FEL TEMP REPARATIO,,"Emperor left on galley, holding phoenix on globe and standard with chi-rho on banner; Victory steering",348-51,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
495,FEL TEMP REPARATIO,,"Emperor left on galley, holding Victory on globe and standard with chi-rho on banner; Victory steering",348-50,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
497,FEL TEMP REPARATIO,,"Soldier advancing right, leading small figure from hut",348-50,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
498,FEL TEMP REPARATIO,,Phoenix on rocky mound,348-51,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
499,FEL TEMP REPARATIO,,Phoenix on globe,348-51,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
501,FEL TEMP REPARATIO,,Soldier advancing left spearing fallen horseman,348-61,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
517,GLORIA ROMANORVM,,"Emperor galloping right, spearing barbarian",350-2,18,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
557,SECVRITAS REI PVBLICAE,,"Victory advancing left, holding wreath and palm",364-78,19,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
558,GLORIA ROMANORVM,,"Emperor right, holding standard and dragging captive",364-78,19,1,2010-09-13 14:54:09,56,0000-00-00 00:00:00,56,Period 19,364-378,19
559,GLORIA NOVI SAECVLI,,"Gratian standing , holding standard and shield",367-75,19,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
574,VOT / V / MVLT / X,,Inscription in wreath.,379-87,20,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
576,VOT / XV / MVLT / XX,,Inscription in wreath.,379-83,20,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
589,SPES ROMANORVM,,Camp-gate; star above,387-8,20,1,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
